1303	3	3	2	1	.	0	2	1	1	2	2	2	2	2	3
1304	1	1	3	1	0	.	1	1	0	3	1	2	1	1	1
1305	2	0	3	.	.	.	.	.	.	.	.	.	.	.	.
1306	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1307	.	3	4	1	.	1	2	2	3	.	.	.	.	.	.
1308	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1309	2	3	3	1	1	0	1	2	2	4	3	1	4	2	4
1310	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1311	3	3	3	0	1	2	3	3	3	3	3	3	3	3	3
1312	0	0	4	1	0	2	3	3	2	3	4	3	4	4	4
1313	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1314	2	2	3	2	1	0	1	0	1	3	2	1	3	2	1
1315	1	0	3	1	0	.	1	1	0	2	1	2	1	1	1
1316	1	1	2	1	.	.	2	2	1	4	0	3	1	2	3
1317	.	0	2	0	0	.	0	0	0	2	0	3	1	2	3
1318	3	3	4	2	1	1	2	2	2	2	3	4	4	4	4
1319	2	2	1	1	0	1	1	2	1	2	2	2	2	2	2
1320	1	3	1	.	.	2	1	1	2	3	3	3	3	3	2
1321	3	2	3	1	.	1	3	3	0	2	2	3	2	2	3
1322	2	2	2	0	0	0	2	2	0	4	2	2	2	2	2
1323	3	3	4	1	1	.	3	2	3	3	3	4	3	3	3
1324	4	1	4	1	0	.	3	2	3	1	3	2	2	1	4
1325	2	2	3	1	0	.	0	2	0	2	2	0	2	1	0
1326	.	0	4	0	0	.	3	2	0	4	0	0	1	.	1
1327	.	.	.	.	.	.	.	.	1	2	2	2	1	2	3
1328	3	2	3	2	1	0	2	0	1	.	.	.	.	.	.
1329	2	2	3	1	.	.	2	2	3	2	1	3	2	2	4
1330	1	1	2	1	0	.	2	1	.	3	2	3	2	2	4
1331	.	0	.	.	2	.	2	2	3	2	.	4	3	3	2
1332	4	2	3	2	.	2	2	1	1	3	3	2	2	2	4
1333	2	0	2	0	0	1	2	2	0	2	2	2	3	3	2
1334	3	2	3	.	.	.	3	2	1	2	3	2	2	3	3
1335	2	2	4	1	0	1	2	3	3	3	2	3	3	3	3
1336	4	4	4	2	2	2	2	4	.	.	.	.	.	.	.
1337	3	3	2	0	1	1	2	2	1	2	1	3	3	3	2
1338	3	1	4	.	0	.	3	1	.	3	.	2	0	0	.
1339	.	0	3	1	0	.	2	0	2	1	1	1	0	0	0
1340	3	1	2	1	.	.	1	1	1	2	2	2	2	2	3
1341	4	1	2	.	0	2	2	3	0	3	2	2	2	2	3
1342	3	3	3	1	1	1	3	2	2	2	2	2	2	2	2
1343	.	0	2	1	0	.	2	3	0	2	1	2	1	0	1
1344	0	0	4	0	0	1	2	0	2	4	1	1	4	2	0
1345	3	2	4	1	.	1	2	2	1	.	2	3	2	3	4
1346	4	4	4	2	.	2	4	4	3	4	4	4	4	4	4
1347	3	2	4	1	.	1	3	2	.	2	2	.	2	2	1
1348	3	1	3	1	1	.	2	1	0	1	2	1	1	2	1
1349	2	1	0	0	0	1	1	1	1	1	1	2	2	2	2
1350	2	0	2	1	0	1	3	1	1	0	0	2	2	2	1
1351	.	0	4	1	2	1	0	2	.	3	2	3	1	2	1
1352	2	0	3	.	.	.	2	2	1	3	2	4	3	2	2
1353	1	1	2	0	0	1	2	3	3	2	1	2	2	2	2
1354	1	0	2	0	.	2	2	0	0	2	0	2	1	1	1
1355	1	2	3	1	0	.	2	3	0	2	3	3	2	3	2
1356	4	2	4	1	1	.	0	2	0	4	0	0	3	3	4
1357	3	3	3	.	.	.	.	.	.	.	.	.	.	.	.
1358	.	.	3	.	0	.	2	2	0	2	.	.	0	0	.
1359	2	.	3	1	1	1	2	.	3	3	3	3	3	2	3
1360	4	.	3	1	.	0	2	4	3	1	.	3	2	3	4
1361	2	1	4	1	0	.	3	4	3	2	2	4	1	1	2
1362	2	3	3	1	.	1	1	4	2	2	2	3	3	3	4
1363	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0
1364	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1365	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1366	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.
1367	4	4	3	2	2	2	2	0	3	4	4	4	3	1	.
1368	2	4	2	1	2	1	3	3	3	4	2	3	3	3	3
1369	4	4	4	2	2	1	4	4	3	4	4	4	4	4	4
1370	.	.	2	1	.	.	3	3	1	2	1	3	2	3	4
1371	3	3	3	1	.	.	3	3	.	.	3	3	3	3	3
1372	2	3	4	2	1	1	3	2	3	1	.	3	4	4	4
1373	2	4	4	2	.	.	3	2	2	2	2	3	3	3	2
1374	2	3	3	1	0	0	2	2	1	3	3	3	2	3	3
1375	3	4	3	1	.	.	2	3	2	3	2	2	3	3	2
1376	4	4	2	1	1	1	2	2	2	2	2	2	2	2	2
1377	2	4	4	1	.	1	.	.	.	2	.	.	.	.	.
1378	4	4	3	1	.	.	4	4	3	4	4	4	4	4	2
1379	4	4	4	2	.	.	3	4	3	4	3	4	3	3	4
1380	1	0	2	0	.	1	0	1	0	0	1	1	1	1	1
1381	2	1	3	2	0	2	3	4	.	2	2	3	2	3	3
1382	1	.	2	.	1	0	.	3	2	2	1	2	2	2	3
1383	4	4	3	.	.	.	4	4	.	1	.	3	3	3	3
1384	2	2	3	1	0	0	2	2	3	4	2	2	2	3	3
1385	3	3	4	0	2	0	2	2	1	0	0	3	2	2	3
1386	2	4	4	.	1	.	2	2	1	4	2	2	2	4	4
1387	3	.	.	.	.	.	2	3	1	3	2	3	.	.	.
1388	2	4	1	1	1	.	3	3	2	4	2	3	2	3	2
1389	2	4	0	2	.	2	4	3	2	3	2	3	3	3	3
1390	.	.	4	1	.	.	.	4	3	4	4	4	.	.	4
1391	4	4	3	1	1	.	0	3	2	4	2	3	3	3	3
1392	3	4	3	2	1	2	4	4	3	4	2	2	3	4	3
1393	.	3	2	1	.	.	3	4	2	4	2	4	2	2	3
1394	3	.	3	2	1	.	.	2	2	2	2	4	3	3	3
1395	.	.	1	.	0	.	.	.	0	.	.	.	.	.	.
1396	3	2	.	1	.	.	2	3	.	.	.	3	3	3	3
1397	4	0	0	2	.	.	3	0	.	4	.	4	1	1	3
1398	3	2	1	1	2	.	3	2	.	3	.	4	3	3	2
1399	2	4	3	2	.	.	3	3	1	4	2	4	3	2	1
1400	3	2	.	1	.	.	3	4	3	2	.	2	2	2	1
1401	4	3	4	.	.	.	1	3	2	.	.	4	3	3	4
1402	1	1	1	1	.	1	3	2	.	3	.	3	2	2	0
1403	3	3	3	1	.	.	3	4	2	2	2	3	3	3	2
1404	3	4	.	2	2	.	3	.	3	2	.	.	.	2	3
1405	4	4	.	.	.	2	.	.	.	4	4	2	.	.	3
1406	.	2	2	1	0	1	2	2	.	4	2	2	2	4	2
1407	.	.	4	0	.	0	4	4	3	4	4	4	0	0	3
1408	3	2	4	2	1	2	4	4	3	3	3	4	4	4	4
1409	.	.	2	.	.	.	.	.	.	2	2	2	.	.	.
1410	2	2	2	1	1	1	2	2	0	2	2	.	.	.	.
1411	3	3	3	2	1	2	3	3	2	2	2	2	2	2	2
1412	2	2	0	0	0	2	4	0	.	3	3	0	1	1	1
1413	2	3	2	0	1	.	2	2	1	1	1	1	1	1	2
1414	2	1	1	1	1	2	2	0	1	2	0	1	2	1	3
1415	2	1	4	.	.	.	.	.	.	.	.	.	.	.	.
1416	2	2	2	.	.	.	4	2	.	2	2	.	.	.	.
1417	2	2	2	1	1	1	2	2	.	.	.	.	.	.	.
1418	4	4	4	2	2	2	4	4	3	4	4	4	4	4	4
1419	2	2	2	1	1	1	2	2	1	1	1	2	1	2	3
1420	0	0	2	1	1	1	2	2	0	2	2	0	2	2	2
1421	3	.	3	0	.	.	1	.	.	0	.	2	.	.	.
1422	1	1	3	1	.	2	1	0	1	3	2	3	4	3	3
1423	4	2	4	1	2	1	3	3	3	4	4	3	3	3	3
1424	1	3	4	1	1	1	2	2	3	3	2	3	4	3	4
1425	1	0	3	0	0	0	0	1	0	2	2	0	0	3	1
1426	.	.	.	2	.	.	0	.	3	2	.	0	0	0	0
1427	0	0	2	1	.	.	2	1	0	1	1	1	2	2	2
1428	2	1	2	1	1	.	1	3	1	1	2	2	1	2	2
1429	3	2	2	1	1	1	3	2	1	1	4	2	3	2	2
1430	0	0	0	.	.	0	0	0	2	2	.	3	.	.	4
1431	2	2	2	.	.	.	.	.	2	2	2	.	2	2	2
1432	3	0	4	1	1	1	3	0	0	2	0	2	2	2	2
1433	1	0	2	0	0	1	1	2	2	1	1	2	1	1	2
1434	2	0	3	0	0	0	.	.	2	2	2	1	2	1	2
1435	2	1	.	.	.	1	1	.	1	2	2	2	4	3	.
1436	2	1	2	1	0	0	1	2	0	0	1	2	.	2	2
1437	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
1438	3	2	3	.	0	1	2	1	2	3	1	0	1	2	1
1439	.	.	0	0	0	.	2	0	0	2	2	4	2	2	2
1440	3	2	2	1	1	1	2	2	1	2	3	3	2	2	3
1441	1	0	4	1	0	.	1	1	0	1	1	2	2	2	2
1442	2	3	4	1	0	1	2	2	1	4	2	3	1	3	3
1443	3	2	1	0	.	.	0	2	0	3	3	2	0	0	3
1444	0	0	1	.	.	.	1	2	0	0	.	4	.	.	4
1445	3	1	1	1	.	.	1	2	.	3	.	2	3	3	3
1446	0	.	2	0	0	0	2	0	0	2	1	3	2	2	3
1447	2	1	3	0	0	1	2	2	2	2	3	4	4	4	3
1448	2	4	4	1	1	2	2	.	1	3	2	0	3	2	3
1449	1	0	2	1	0	1	1	2	1	2	0	0	0	0	2
1450	1	0	4	0	0	.	1	3	1	1	0	0	2	4	4
1451	3	1	3	1	1	1	1	1	0	0	0	4	1	2	4
1452	3	1	4	0	0	.	2	3	1	3	.	3	3	4	4
1453	3	4	1	0	0	1	0	2	0	1	3	1	3	3	4
1454	4	0	3	2	0	1	2	2	0	3	.	2	3	2	3
1455	0	0	2	.	0	.	1	2	0	2	2	3	2	2	4
1456	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.
1457	0	0	2	.	.	0	1	3	0	0	2	2	2	3	2
1458	.	0	2	0	1	2	1	1	1	3	3	2	3	2	0
1459	1	0	3	0	.	.	1	1	0	2	2	2	2	2	3
1460	0	0	3	1	0	1	3	1	0	2	1	1	1	1	1
1461	.	1	2	0	0	.	1	1	0	3	0	2	0	0	2
1462	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
1463	2	0	1	0	0	0	1	0	1	3	0	2	1	1	2
1464	1	0	1	1	1	.	0	2	0	1	0	2	0	1	2
1465	2	4	4	0	0	.	1	2	2	1	1	2	.	.	2
1466	0	0	1	.	0	.	1	0	.	1	0	1	0	0	3
1467	0	0	1	.	0	0	2	1	1	2	1	3	2	.	.
1468	1	0	3	1	0	.	2	2	2	2	3	2	3	3	3
1469	4	3	.	.	.	.	.	.	.	.	.	.	.	.	.
1470	.	1	2	.	0	0	0	1	0	1	1	2	2	1	2
1471	4	4	3	2	1	.	2	0	0	2	3	2	4	4	2
1472	1	0	3	.	0	0	1	1	1	2	1	2	2	2	2
1473	1	1	2	1	0	0	0	2	2	2	2	2	2	3	3
1474	3	4	3	1	1	1	4	4	3	2	2	3	1	2	2
1475	1	1	4	1	0	0	1	3	2	2	1	3	3	3	4
1476	0	0	2	1	0	.	1	1	2	2	1	2	2	2	1
1477	0	0	4	.	.	.	2	1	1	2	1	1	2	1	4
1478	0	0	0	1	0	0	0	0	0	1	0	2	0	0	2
1479	3	0	2	0	.	.	0	1	.	1	1	0	0	1	1
1480	0	0	2	.	1	.	0	0	0	3	0	2	1	2	2
1481	2	2	2	0	0	2	2	2	1	2	2	2	2	2	2
1482	3	3	3	2	2	0	3	3	2	2	3	3	3	3	3
1483	1	3	3	1	0	0	2	3	2	3	1	2	2	2	3
1484	0	1	2	1	1	1	1	0	1	0	1	1	1	1	4
1485	3	4	1	0	.	0	1	4	.	3	.	4	2	1	4
1486	.	.	3	1	0	2	2	2	1	2	3	4	.	.	.
1487	.	.	2	.	.	1	1	0	0	1	3	0	1	1	2
1488	2	2	3	.	.	.	3	2	2	1	1	0	3	3	3
1489	3	0	3	1	.	.	2	2	.	0	2	1	2	3	1
1490	2	2	2	.	.	1	3	3	1	3	3	4	4	4	4
1491	.	0	0	1	0	2	0	0	0	2	0	0	0	0	2
1492	0	0	2	1	.	1	2	2	1	2	2	2	2	2	2
1493	1	0	2	0	0	1	2	3	0	4	3	3	3	3	4
1494	0	0	3	1	0	.	3	2	0	2	2	2	1	1	3
1495	0	0	2	0	1	1	2	2	0	2	0	1	0	1	1
1496	4	4	4	2	2	2	4	4	3	2	1	4	4	3	2
1497	2	2	2	1	1	1	2	2	1	3	2	3	3	3	4
1498	.	2	3	.	0	.	1	1	3	2	.	3	3	2	4
1499	1	1	3	1	0	2	0	1	0	2	0	4	1	1	4
1500	0	0	2	0	0	1	0	0	0	2	1	1	2	2	2
1501	3	1	4	2	.	.	1	3	1	2	2	3	2	3	4
1502	.	2	4	0	0	.	.	.	.	.	.	.	.	.	.
1503	3	2	2	1	.	.	2	1	3	3	2	1	2	2	3
1504	1	1	3	1	1	.	1	2	0	1	1	1	2	2	2
1505	0	0	1	1	1	0	2	3	3	2	1	3	2	2	3
1506	2	2	.	0	0	1	2	1	3	2	4	2	.	2	2
1507	2	3	4	1	.	.	1	2	1	2	2	4	2	2	3
1508	1	0	3	.	0	.	1	1	0	2	1	2	2	1	3
1509	2	0	2	1	0	0	4	1	.	2	2	2	2	2	3
1510	1	0	0	.	.	0	2	0	0	2	.	0	0	1	0
1511	4	4	4	1	1	1	3	4	3	2	4	4	4	4	4
1512	1	0	0	.	.	1	0	1	0	1	0	1	1	1	0
1513	1	0	3	2	1	.	2	2	1	2	0	3	2	3	1
1514	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1515	.	.	.	1	.	.	.	.	.	.	.	.	.	2	2
1516	.	.	2	1	0	.	1	.	2	0	2	1	3	3	.
1517	2	0	2	1	1	1	1	1	1	2	1	3	3	3	0
1518	.	0	4	1	.	.	2	3	2	3	3	4	4	4	3
1519	0	0	2	0	0	.	2	1	0	1	0	2	.	0	3
1520	0	0	3	1	0	.	0	0	1	1	0	2	0	0	1
1521	0	0	2	0	0	0	2	2	1	2	0	3	1	1	4
1522	3	2	3	1	0	0	2	1	0	2	2	2	2	2	2
1523	0	0	2	1	1	0	2	2	2	2	1	2	3	3	3
1524	2	2	2	1	.	0	1	1	3	3	2	2	2	2	2
1525	3	3	3	2	0	0	3	3	0	3	2	.	2	2	2
1526	1	0	2	0	0	0	0	0	0	0	0	2	2	1	3
1527	3	0	0	1	0	.	0	0	0	0	0	0	2	2	2
1528	0	0	3	2	0	0	0	0	0	1	3	0	1	1	2
1529	1	0	3	0	0	0	2	1	0	1	1	1	1	2	4
1530	2	0	3	0	0	.	1	2	1	3	1	2	2	3	4
1531	3	3	0	1	.	1	3	2	1	2	2	4	3	3	4
1532	1	.	3	1	0	.	0	0	1	2	1	0	2	2	1
1533	0	0	3	0	0	0	1	2	.	1	.	1	.	1	2
1534	0	.	4	2	.	2	4	0	0	2	0	2	2	3	4
1535	1	2	2	1	1	0	3	3	0	2	2	2	1	3	2
1536	3	2	2	1	0	.	0	2	.	1	1	1	0	0	2
1537	0	0	3	.	1	1	0	2	0	0	2	1	2	1	2
1538	.	4	3	2	1	0	0	0	0	1	1	2	2	2	1
1539	0	0	2	1	0	1	1	1	1	1	1	0	1	0	3
1540	2	3	4	1	0	2	1	3	1	2	2	3	4	2	1
1541	.	.	1	1	.	.	2	3	2	1	3	3	1	2	3
1542	0	0	.	0	0	.	.	2	1	2	.	2	3	3	4
1543	3	0	4	1	0	.	1	2	0	2	1	2	3	3	4
1544	2	2	2	1	.	.	1	2	1	1	2	2	2	3	2
1545	2	0	1	.	.	.	1	0	0	1	2	0	1	1	1
1546	4	4	0	0	1	1	2	4	3	1	4	1	4	3	4
1547	0	1	3	0	0	0	2	1	1	2	1	2	2	1	0
1548	4	2	4	.	0	.	2	3	1	3	3	4	4	4	3
1549	2	3	3	1	0	0	2	2	1	2	2	2	2	2	1
1550	0	0	0	.	.	.	0	0	0	0	.	1	0	0	0
1551	3	3	2	1	0	1	2	3	2	3	3	3	3	3	2
1552	1	0	3	.	0	1	1	2	1	1	2	2	1	1	1
1553	1	0	3	2	0	0	2	3	0	1	1	3	2	2	4
1554	3	0	3	0	0	1	1	2	2	0	1	1	2	2	3
1555	1	0	2	1	.	.	1	2	1	2	1	2	2	2	1
1556	0	0	2	0	0	.	2	1	0	3	0	0	2	1	1
1557	1	0	2	0	0	0	0	1	1	4	1	1	0	1	1
1558	0	0	3	0	0	1	1	2	0	3	1	3	1	1	2
1559	1	0	3	2	1	1	0	0	1	1	0	1	1	1	2
1560	1	0	3	1	1	.	0	3	0	2	2	2	2	1	3
1561	2	0	3	.	0	0	1	2	3	2	2	1	1	1	4
1562	1	0	3	2	.	0	2	2	1	1	2	2	2	2	2
1563	3	0	2	0	0	0	1	1	2	1	2	2	2	2	1
1564	4	0	4	0	.	.	2	4	2	3	3	2	2	3	4
1565	1	2	4	1	1	.	2	3	.	2	4	4	3	3	4
1566	1	0	3	1	0	0	2	1	0	1	2	2	1	1	3
1567	4	4	4	1	.	.	4	4	2	3	4	4	3	3	3
1568	4	4	0	1	0	.	0	0	0	3	2	2	0	2	2
1569	2	2	2	.	0	.	0	0	0	0	2	2	1	2	1
1570	4	4	4	1	.	.	0	2	3	0	4	4	2	2	2
1571	0	2	3	2	1	.	2	2	0	2	.	1	2	2	3
1572	1	0	1	1	0	0	1	1	1	1	2	1	1	1	2
1573	1	0	0	.	.	.	1	0	0	3	.	1	0	2	3
1574	2	0	1	0	0	.	1	3	0	2	1	3	3	3	3
1575	0	0	3	.	1	.	2	1	0	0	.	2	1	2	2
1576	2	2	4	.	.	.	2	2	3	1	2	4	3	3	3
1577	3	2	2	.	.	.	1	2	.	2	3	3	2	2	4
1578	2	0	2	0	1	2	4	4	3	2	4	4	4	4	4
1579	.	3	1	0	0	1	1	2	1	2	3	2	3	4	4
1580	1	2	1	0	.	1	1	1	0	2	1	1	1	0	4
1581	.	.	2	.	.	.	.	.	.	3	.	.	.	.	2
1582	1	1	3	1	0	0	1	2	1	0	2	4	2	2	3
1583	0	0	1	.	.	.	0	0	0	1	0	0	0	0	.
1584	1	0	3	1	0	.	2	2	3	1	2	4	3	4	3
1585	3	3	3	1	.	.	2	3	.	2	4	2	.	.	3
1586	0	4	2	.	0	0	0	2	0	.	.	0	0	4	3
1587	4	0	1	2	1	1	0	2	1	.	.	1	2	2	2
1588	1	1	2	1	0	0	2	0	1	2	0	0	1	1	2
1589	0	0	2	.	.	2	0	1	1	2	0	3	1	0	2
1590	3	3	2	0	0	0	1	2	1	3	1	3	1	4	4
1591	0	0	1	1	.	.	2	2	0	2	0	2	1	1	1
1592	0	.	3	0	0	0	1	1	0	2	1	2	.	1	2
1593	4	4	4	1	1	2	3	0	3	2	4	4	3	2	3
1594	0	4	4	0	.	.	2	3	2	2	2	2	2	2	1
1595	2	0	3	1	0	.	0	0	.	3	.	2	2	2	2
1596	2	0	1	1	.	.	2	2	2	4	3	0	2	1	1
1597	3	2	3	1	0	.	2	3	1	2	2	3	2	2	3
1598	0	0	2	0	0	0	2	0	0	0	1	1	2	2	1
1599	4	3	2	0	.	0	2	4	2	3	4	4	3	4	4
1600	2	0	3	1	1	1	2	1	1	3	2	3	3	2	2
1601	1	0	2	.	0	1	1	1	1	2	1	2	1	2	1
1602	2	0	0	.	.	.	2	3	0	4	2	4	2	2	2
1603	0	1	1	.	.	.	1	2	2	2	0	3	2	1	0
1604	4	2	4	2	1	.	2	4	.	3	2	4	3	3	2
1605	.	.	2	1	.	.	3	2	.	2	.	2	.	1	2
1606	0	0	0	1	2	.	1	0	0	.	2	2	1	2	4
1607	1	1	2	0	0	0	2	1	0	4	2	2	1	1	4
1608	1	0	1	2	0	0	1	1	1	2	2	2	1	2	2
1609	2	1	2	.	.	.	2	1	3	3	.	2	2	3	1
1610	3	0	3	1	.	.	1	.	2	3	1	2	3	0	2
1611	2	.	4	1	.	.	3	.	.	.	2	4	3	3	3
1612	3	2	3	0	.	1	1	1	3	3	2	2	2	2	3
1613	0	0	4	1	0	1	0	0	2	1	2	0	2	3	3
1614	3	3	3	1	.	.	2	2	3	2	3	2	2	2	2
1615	1	0	4	1	1	1	3	2	2	3	2	3	3	2	3
1616	3	1	3	0	0	0	1	0	1	3	1	2	1	1	3
1617	.	0	4	.	.	.	.	.	.	.	.	.	.	.	.
1618	2	1	3	1	1	1	1	3	0	2	2	3	2	3	3
1619	3	2	1	0	.	.	0	1	1	1	2	3	1	1	2
1620	.	0	3	.	.	.	2	3	2	3	2	3	2	2	2
1621	0	0	3	1	0	.	0	1	0	2	0	0	0	3	2
1622	2	3	3	1	2	1	2	3	1	3	3	3	3	3	4
1623	1	0	3	1	0	.	1	2	0	2	3	2	1	1	4
1624	0	.	4	1	0	.	3	3	1	1	2	4	2	3	3
1625	0	1	2	0	0	1	1	2	1	2	1	2	1	2	3
1626	1	0	3	1	0	.	2	3	3	1	2	3	2	2	1
1627	0	.	3	0	1	.	0	2	1	3	.	2	2	3	2
1628	2	2	2	1	0	.	2	2	0	2	2	2	.	2	3
1629	3	3	3	0	1	.	3	2	.	1	2	1	3	2	3
1630	1	4	1	2	0	.	2	0	0	1	3	0	2	2	2
1631	2	1	2	.	.	.	.	.	.	.	.	.	.	.	.
1632	0	2	2	1	0	1	4	0	1	2	1	1	1	2	2
1633	0	0	0	.	.	.	0	0	0	0	4	0	0	0	0
1634	3	2	1	2	1	.	0	2	0	2	3	3	2	2	.
1635	4	0	2	0	0	.	1	1	1	2	1	4	.	0	4
1636	2	4	2	1	.	2	2	4	3	4	2	4	.	.	4
1637	3	4	2	1	.	.	2	3	1	2	2	2	2	3	2
1638	2	1	4	1	0	2	0	0	1	2	2	1	2	2	3
1639	2	3	4	2	1	2	0	0	2	2	1	4	4	3	3
1640	3	4	3	.	.	.	1	2	1	3	2	3	2	2	3
1641	.	.	.	.	.	.	.	3	0	2	.	2	2	.	.
1642	2	2	.	.	.	.	2	2	.	4	.	4	2	2	.
1643	4	4	3	.	.	.	.	1	.	2	2	1	3	3	3
1644	0	0	4	1	0	1	1	3	2	4	3	4	3	4	3
1645	2	1	1	.	.	.	1	2	3	3	1	4	2	1	3
1646	1	1	2	2	0	0	1	2	1	3	2	4	1	2	3
1647	3	2	.	1	2	0	2	3	2	1	2	2	2	3	2
1648	1	3	2	.	.	.	1	2	.	1	2	2	1	1	2
1649	3	2	2	.	.	.	2	3	2	2	2	3	2	2	2
1650	1	0	2	1	.	.	1	0	0	2	2	1	2	1	2
1651	0	0	3	2	.	.	1	2	3	1	1	2	3	3	1
1652	1	.	3	.	0	.	1	3	.	2	1	3	2	2	4
1653	2	0	2	1	0	.	3	2	.	3	2	2	2	3	3
1654	.	.	1	1	.	.	1	1	2	2	.	3	2	1	1
1655	3	1	2	2	.	.	1	2	1	3	2	2	3	1	3
1656	2	0	3	1	.	.	2	2	1	2	2	2	2	2	3
1657	0	0	3	2	.	0	1	2	0	0	1	2	2	2	2
1658	2	0	3	.	0	.	1	2	1	2	2	1	1	2	4
1659	4	.	3	.	.	1	2	2	.	0	2	.	2	2	4
1660	0	4	3	2	1	.	1	1	0	2	2	4	1	2	1
1661	1	0	2	2	0	0	1	1	3	1	2	2	2	2	2
1662	2	1	1	.	1	2	2	2	1	2	2	2	3	2	3
1663	1	1	3	1	1	2	2	2	3	2	3	3	.	4	3
1664	.	0	3	.	1	.	1	2	0	2	0	3	.	3	3
1665	1	0	2	1	1	0	0	1	1	1	1	2	2	2	3
1666	3	1	3	.	0	.	2	2	1	2	3	2	2	2	3
1667	2	1	2	2	.	1	1	2	.	1	1	2	2	3	2
1668	3	.	3	1	.	.	2	2	.	1	2	4	2	2	3
1669	.	3	3	.	1	.	2	2	0	2	2	2	2	2	2
1670	1	0	2	1	1	1	2	1	0	2	2	1	2	2	1
1671	.	.	.	1	0	.	.	.	0	3	2	.	.	.	.
1672	1	3	3	1	.	.	0	1	2	1	2	2	2	2	2
1673	4	3	0	2	0	.	3	0	3	3	0	2	0	0	3
1674	2	0	3	1	.	.	2	2	0	2	2	2	3	2	2
1675	1	3	2	1	0	0	3	1	2	1	2	0	3	2	2
1676	3	0	2	1	.	.	2	0	0	2	2	2	3	2	3
1677	0	0	2	1	.	0	3	4	3	3	4	2	2	3	3
1678	2	2	3	1	1	0	2	2	3	3	3	3	3	3	3
1679	3	1	3	.	.	.	1	2	1	3	4	2	2	2	3
1680	2	0	0	.	0	.	2	1	0	2	1	1	3	2	2
1681	1	0	2	.	.	.	0	1	0	1	3	2	2	1	1
1682	1	1	2	0	.	0	1	0	0	2	.	3	0	2	2
1683	1	0	1	1	0	1	.	0	.	.	.	.	.	.	.
1684	2	1	3	0	0	1	2	0	0	2	2	3	1	2	3
1685	3	3	0	1	0	.	3	.	.	2	.	2	.	1	2
1686	0	0	2	1	1	1	1	1	0	1	0	1	1	0	2
1687	3	0	3	1	0	0	1	2	1	2	1	4	2	2	4
1688	2	3	4	0	.	2	2	3	3	3	2	3	4	3	3
1689	1	0	3	0	0	0	1	1	0	1	1	2	1	1	0
1690	4	1	3	1	0	0	1	2	1	3	2	3	2	2	4
1691	2	1	3	0	0	0	2	2	1	3	2	2	2	2	2
1692	3	1	2	1	0	1	1	1	1	2	2	2	2	1	3
1693	2	0	1	.	0	0	2	0	1	3	1	1	0	0	1
1694	.	2	2	1	.	.	2	2	3	.	.	2	2	2	.
1695	0	0	3	1	0	0	2	2	1	3	0	2	3	2	3
1696	3	0	2	1	0	.	0	1	0	2	1	2	2	2	2
1697	.	2	.	2	.	.	4	4	3	4	4	3	3	3	4
1698	1	2	1	1	.	.	1	1	2	2	1	2	2	1	3
1699	0	0	0	1	0	.	2	1	1	3	0	2	2	4	2
1700	2	0	2	1	1	.	1	1	0	3	0	0	2	1	1
1701	0	0	3	.	1	.	2	.	1	0	0	1	1	2	0
1702	3	3	3	2	2	1	2	3	.	2	1	3	1	2	3
1703	.	.	0	.	.	.	.	.	.	4	.	.	.	.	.
1704	2	1	2	1	0	.	2	3	2	2	3	4	2	3	3
1705	3	2	2	1	2	2	.	1	0	4	4	3	4	4	2
1706	0	0	1	2	0	2	1	1	1	2	2	2	2	2	2
1707	0	0	3	.	0	.	1	2	0	3	0	0	0	0	3
1708	.	0	4	0	0	.	2	2	3	4	.	2	.	1	3
1709	4	2	2	0	0	0	2	1	.	2	2	1	2	1	3
1710	2	2	3	1	.	1	2	0	.	2	2	0	2	3	2
1711	2	2	.	.	.	.	2	.	.	.	.	.	.	.	.
1712	3	0	2	2	0	.	1	2	1	2	2	3	3	3	1
1713	2	2	2	0	0	.	2	2	1	2	2	2	2	.	2
1714	3	3	3	.	.	1	2	2	0	2	.	3	2	3	2
1715	.	.	.	1	.	.	2	.	.	.	.	4	.	.	.
1716	4	4	.	.	.	.	3	2	.	4	4	.	.	.	.
1717	0	1	1	.	0	0	1	1	1	1	0	2	0	1	2
1718	.	.	.	1	.	.	2	.	.	4	4	4	0	4	4
1719	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1720	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1721	2	4	3	1	.	0	2	2	0	.	.	.	.	.	.
1722	0	0	2	0	0	0	1	1	.	.	.	.	.	.	.
1723	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.
1724	.	.	.	.	.	.	0	0	0	0	0	.	.	.	.
1725	1	4	0	.	0	0	2	2	0	1	2	2	2	3	3
1726	3	3	3	2	1	1	3	3	2	2	3	3	2	3	3
